session,trialno,difficulty,accuracy,period_in_trial,step_reached,durPeriodTotal,FixNb,FixNbInL,FixNbInR,FixNbInT,FixNbNoAOI,FixTotDurInL,FixTotDurInR,FixTotDurInT,FixTotDurInNoAOI,LookNb,LookNbInL,LookNbInR,LookNbInT,LookNbNoAOI,LookTotDurInL,LookTotDurInR,LookTotDurInT,NbSwitches,objL,objR,objT,sideChosen,sideMatch,timePeriodStarts,timePeriodEnds
curE009a,40,Easy,1.0,exploration,3,5046,14,3,9,2,0,594,2542,610,0,4,1,2,1,0,710,2968,666,2,O-3-H-1.png,F-2-G-1.png,F-2-G-1.png,right,right,1484.0,5992.0
curE009a,40,Easy,1.0,decision,3,1800,5,0,1,4,0,0,484,1032,0,1,0,0,1,0,0,540,1248,0,O-3-H-1.png,F-2-G-1.png,F-2-G-1.png,right,right,5994.0,7092.0
curE009a,42,Easy,0.0,exploration,3,7964,13,5,7,1,0,2414,3764,432,0,7,3,4,0,0,2510,3926,548,4,V-2-A-4.png,A-3-E-1.png,V-2-A-4.png,right,left,1424.0,3752.0
curE009a,42,Easy,0.0,decision,3,1432,3,0,1,2,0,0,534,838,6,1,0,0,1,0,0,534,892,0,V-2-A-4.png,A-3-E-1.png,V-2-A-4.png,right,left,3754.0,5152.0
curE009a,45,Easy,0.0,exploration,3,2330,3,0,3,0,0,0,436,0,0,1,0,1,0,0,0,490,0,1,F-2-G-3.png,V-3-B-2.png,V-3-B-2.png,left,right,2024.0,4620.0
curE009a,45,Easy,0.0,decision,3,1400,3,0,1,2,0,0,532,806,8,1,0,0,1,0,0,532,860,0,F-2-G-3.png,V-3-B-2.png,V-3-B-2.png,left,right,4622.0,7820.0
curE009a,47,Easy,1.0,exploration,3,2330,5,2,1,1,1,592,144,784,440,2,1,1,0,0,644,144,0,2,V-2-H-2.png,O-2-J-2.png,O-2-J-2.png,right,right,1448.0,4856.0
curE009a,47,Easy,1.0,decision,3,2832,6,0,1,5,0,0,208,1250,0,1,0,0,1,0,0,272,1498,0,V-2-H-2.png,O-2-J-2.png,O-2-J-2.png,right,right,4858.0,13854.0
curE009a,48,Easy,0.0,exploration,3,2598,2,2,0,0,0,410,0,0,0,1,1,0,0,0,436,0,0,1,F-2-G-2.png,A-2-F-4.png,F-2-G-2.png,right,left,1464.0,4204.0
curE009a,48,Easy,0.0,decision,3,3200,3,1,1,1,0,272,528,174,0,2,0,1,1,0,324,528,246,1,F-2-G-2.png,A-2-F-4.png,F-2-G-2.png,right,left,4206.0,5620.0
curE009a,49,Easy,1.0,exploration,3,14928,19,10,7,2,0,3412,1522,466,46,8,3,4,1,0,3654,1738,526,4,A-4-I-2.png,V-1-B-3.png,A-4-I-2.png,left,left,1418.0,9092.0
curE009a,49,Easy,1.0,decision,3,1914,3,1,0,2,0,204,0,1240,0,2,1,0,1,0,204,0,1314,1,A-4-I-2.png,V-1-B-3.png,A-4-I-2.png,left,left,9094.0,13390.0
curE009a,50,Easy,0.0,exploration,3,3410,9,5,2,2,0,1400,578,620,0,3,1,1,1,0,1676,644,672,2,V-4-A-4.png,O-4-H-4.png,V-4-A-4.png,right,left,1902.0,4646.0
curE009a,50,Easy,0.0,decision,3,8998,8,1,1,6,0,164,470,2098,0,3,1,0,2,0,164,532,2338,1,V-4-A-4.png,O-4-H-4.png,V-4-A-4.png,right,left,4648.0,7446.0
curE009a,52,Easy,1.0,exploration,3,7676,12,5,5,1,1,2360,1608,482,214,6,3,3,0,0,2464,1694,542,4,A-2-F-1.png,V-1-G-2.png,A-2-F-1.png,left,left,1850.0,13204.0
curE009a,52,Easy,1.0,decision,3,4298,12,2,0,10,0,506,0,3054,0,2,1,0,1,0,570,0,3604,1,A-2-F-1.png,V-1-G-2.png,A-2-F-1.png,left,left,13206.0,14970.0
curE009a,55,Easy,0.0,exploration,3,11356,20,11,7,1,1,3146,2794,452,100,3,2,1,0,0,3662,3058,530,2,O-1-C-3.png,A-1-D-2.png,A-1-D-2.png,left,right,1444.0,9738.0
curE009a,55,Easy,0.0,decision,3,1766,4,2,0,2,0,406,0,1116,0,2,1,0,1,0,464,0,1184,1,O-1-C-3.png,A-1-D-2.png,A-1-D-2.png,left,right,9740.0,10756.0
curE011a,7,Easy,1.0,exploration,3,4230,12,4,7,1,0,1314,1634,176,0,3,1,2,0,0,1456,1948,250,2,V-2-H-2.png,F-4-E-2.png,V-2-H-2.png,left,left,1560.0,5788.0
curE011a,7,Easy,1.0,decision,3,2182,3,1,0,2,0,538,0,1566,8,1,0,0,1,0,538,0,1636,0,V-2-H-2.png,F-4-E-2.png,V-2-H-2.png,left,left,5790.0,7970.0
curE011a,8,Easy,1.0,exploration,3,4232,11,4,6,1,0,812,1812,480,0,3,1,2,0,0,1000,2104,540,2,F-2-G-4.png,V-1-B-3.png,V-1-B-3.png,right,right,1528.0,5758.0
curE011a,8,Easy,1.0,decision,3,2482,5,0,1,4,0,0,478,1740,0,1,0,0,1,0,0,540,1938,0,F-2-G-4.png,V-1-B-3.png,V-1-B-3.png,right,right,5760.0,8240.0
curE011a,9,Medium,1.0,exploration,3,5976,12,0,11,1,0,0,4622,416,0,1,0,1,0,0,0,5210,536,1,O-4-J-3.png,O-1-D-1.png,O-1-D-1.png,right,right,1516.0,7490.0
curE011a,9,Medium,1.0,decision,3,1850,3,0,1,2,0,0,530,1248,6,1,0,0,1,0,0,530,1314,0,O-4-J-3.png,O-1-D-1.png,O-1-D-1.png,right,right,7492.0,9340.0
curE011a,10,Medium,1.0,exploration,3,3278,4,1,2,1,0,390,1948,478,0,2,1,1,0,0,430,1994,536,2,F-2-G-4.png,F-1-A-2.png,F-1-A-2.png,right,right,1480.0,4756.0
curE011a,10,Medium,1.0,decision,3,1748,3,0,1,2,0,0,532,1176,6,1,0,0,1,0,0,532,1210,0,F-2-G-4.png,F-1-A-2.png,F-1-A-2.png,right,right,4758.0,6504.0
curE011a,11,Hard,0.0,exploration,3,5164,13,7,5,1,0,1914,1578,476,0,3,1,2,0,0,2190,1816,534,2,A-1-D-2.png,A-1-C-3.png,A-1-D-2.png,right,left,1476.0,6638.0
curE011a,11,Hard,0.0,decision,3,4882,10,0,1,8,1,0,478,2014,230,2,0,0,2,0,0,536,2348,0,A-1-D-2.png,A-1-C-3.png,A-1-D-2.png,right,left,6640.0,11520.0
curE011a,12,Hard,1.0,exploration,3,2932,8,3,4,1,0,750,1136,460,0,2,1,1,0,0,936,1322,528,2,V-3-B-2.png,V-3-H-3.png,V-3-B-2.png,left,left,1596.0,4526.0
curE011a,12,Hard,1.0,decision,3,1600,3,1,0,2,0,542,0,988,6,1,0,0,1,0,542,0,1052,0,V-3-B-2.png,V-3-H-3.png,V-3-B-2.png,left,left,4528.0,6126.0
curE011a,13,Hard,1.0,exploration,3,2332,2,0,1,1,0,0,318,1522,0,2,0,1,1,0,0,318,1522,1,F-3-A-2.png,F-3-G-4.png,F-3-A-2.png,left,left,1494.0,3824.0
curE011a,13,Hard,1.0,decision,3,1816,5,1,0,4,0,402,0,1132,0,1,0,0,1,0,456,0,1228,0,F-3-A-2.png,F-3-G-4.png,F-3-A-2.png,left,left,3826.0,5640.0
curE011a,14,xHard,0.0,exploration,3,7962,15,6,8,1,0,3150,2960,468,0,5,2,3,0,0,3356,3274,524,3,A-2-F-4.png,A-2-F-3.png,A-2-F-3.png,left,right,1480.0,9440.0
curE011a,14,xHard,0.0,decision,3,1200,3,2,0,1,0,474,0,618,0,2,1,0,1,0,474,0,618,1,A-2-F-4.png,A-2-F-3.png,A-2-F-3.png,left,right,9442.0,10640.0
curE011a,15,xHard,1.0,exploration,3,3514,7,3,3,1,0,1304,920,488,0,1,0,1,0,0,1540,1002,536,1,O-2-J-2.png,O-2-J-1.png,O-2-J-2.png,left,left,1264.0,4776.0
curE011a,15,xHard,1.0,decision,3,1932,4,1,0,3,0,400,0,1036,0,2,1,0,1,0,400,0,1166,1,O-2-J-2.png,O-2-J-1.png,O-2-J-2.png,left,left,4778.0,6708.0
curE011a,16,xHard,1.0,exploration,3,2860,10,4,5,1,0,724,1084,464,0,2,1,1,0,0,952,1226,532,2,F-2-G-1.png,F-2-G-3.png,F-2-G-3.png,right,right,1512.0,4370.0
curE011a,16,xHard,1.0,decision,3,2200,6,0,1,5,0,0,116,810,0,1,0,0,1,0,0,196,976,0,F-2-G-1.png,F-2-G-3.png,F-2-G-3.png,right,right,4372.0,6570.0
curE011a,17,xHard,0.0,exploration,3,12556,29,17,11,1,0,5520,3678,452,0,2,1,1,0,0,6368,4360,538,2,V-4-F-2.png,V-4-F-1.png,V-4-F-2.png,right,left,1296.0,13850.0
curE011a,17,xHard,0.0,decision,3,2916,5,0,1,4,0,0,462,2182,0,1,0,0,1,0,0,526,2384,0,V-4-F-2.png,V-4-F-1.png,V-4-F-2.png,right,left,13852.0,16766.0
curE011a,18,xHard,1.0,exploration,3,3014,6,0,4,1,1,0,1602,472,230,1,0,1,0,0,0,1762,0,1,F-4-E-2.png,F-4-E-3.png,F-4-E-2.png,left,left,1528.0,4540.0
curE011a,18,xHard,1.0,decision,3,4382,7,1,0,6,0,432,0,2902,0,1,0,0,1,0,464,0,3208,0,F-4-E-2.png,F-4-E-3.png,F-4-E-2.png,left,left,4542.0,8922.0
curE011a,20,xHard,1.0,exploration,3,7448,14,4,8,1,1,766,2190,464,250,2,1,1,0,0,996,2468,544,2,A-3-E-2.png,A-3-E-1.png,A-3-E-2.png,left,left,1260.0,8706.0
curE011a,20,xHard,1.0,decision,3,10246,15,1,0,14,0,442,0,6394,0,1,0,0,1,0,588,0,7090,0,A-3-E-2.png,A-3-E-1.png,A-3-E-2.png,left,left,8708.0,18952.0
curE011a,21,xHard,1.0,exploration,3,2830,4,1,2,1,0,840,1144,472,0,2,1,1,0,0,840,1224,536,2,F-1-A-3.png,F-1-A-4.png,F-1-A-3.png,left,left,1480.0,4308.0
curE011a,21,xHard,1.0,decision,3,650,2,2,0,0,0,464,0,0,0,1,1,0,0,0,464,0,0,1,F-1-A-3.png,F-1-A-4.png,F-1-A-3.png,left,left,4310.0,4958.0
curE011a,22,xHard,1.0,exploration,3,4448,11,5,5,1,0,1794,1450,482,0,4,2,2,0,0,1960,1608,540,3,O-4-B-1.png,O-4-B-2.png,O-4-B-1.png,left,left,1494.0,5940.0
curE011a,22,xHard,1.0,decision,3,2666,6,1,1,3,1,482,386,1146,132,2,0,1,1,0,530,386,1300,1,O-4-B-1.png,O-4-B-2.png,O-4-B-1.png,left,left,5942.0,8606.0
curE011a,23,xHard,0.0,exploration,3,11924,24,9,14,1,0,4274,4516,490,0,5,2,3,0,0,4712,5134,522,3,A-4-I-1.png,A-4-I-2.png,A-4-I-2.png,left,right,1544.0,13466.0
curE011a,23,xHard,0.0,decision,3,1816,3,1,0,2,0,470,0,828,0,1,0,0,1,0,0,0,878,0,A-4-I-1.png,A-4-I-2.png,A-4-I-2.png,left,right,13468.0,15282.0
curE011a,24,xHard,1.0,exploration,3,7312,14,5,7,2,0,1084,3330,920,0,5,2,2,1,0,1258,3630,988,3,V-1-G-2.png,V-1-G-1.png,V-1-G-2.png,left,left,2560.0,9870.0
curE011a,24,xHard,1.0,decision,3,2000,4,1,0,3,0,450,0,1322,0,1,0,0,1,0,532,0,1464,0,V-1-G-2.png,V-1-G-1.png,V-1-G-2.png,left,left,9872.0,11870.0
curE011a,25,xHard,0.0,exploration,3,4342,11,2,8,1,0,890,2140,468,0,3,1,2,0,0,926,2496,534,2,F-3-A-2.png,F-3-A-1.png,F-3-A-1.png,left,right,1478.0,5818.0
curE011a,25,xHard,0.0,decision,3,1716,4,1,0,3,0,468,0,1032,0,1,0,0,1,0,534,0,1174,0,F-3-A-2.png,F-3-A-1.png,F-3-A-1.png,left,right,5820.0,7534.0
curE011a,27,xHard,1.0,exploration,3,2414,7,3,3,1,0,748,742,474,0,2,1,1,0,0,886,860,530,2,A-1-D-2.png,A-1-D-1.png,A-1-D-2.png,left,left,1482.0,3894.0
curE011a,27,xHard,1.0,decision,3,2848,8,2,0,6,0,222,0,1326,0,2,1,0,1,0,246,0,1586,1,A-1-D-2.png,A-1-D-1.png,A-1-D-2.png,left,left,3896.0,6742.0
curE011a,28,xHard,1.0,exploration,3,10080,5,4,0,1,0,526,0,134,0,1,1,0,0,0,674,0,238,1,V-2-H-2.png,V-2-H-1.png,V-2-H-2.png,left,left,1476.0,11554.0
curE011a,28,xHard,1.0,decision,3,1016,3,2,1,0,0,382,184,0,0,2,1,1,0,0,464,184,0,2,V-2-H-2.png,V-2-H-1.png,V-2-H-2.png,left,left,11556.0,12570.0
curE011a,34,xHard,0.0,exploration,3,14078,17,7,9,1,0,2058,3504,480,0,3,2,1,0,0,2372,3988,540,2,V-3-B-2.png,V-3-B-1.png,V-3-B-1.png,left,right,2094.0,16170.0
curE011a,34,xHard,0.0,decision,3,3948,6,1,0,4,1,478,0,2510,618,1,0,0,1,0,538,0,2632,0,V-3-B-2.png,V-3-B-1.png,V-3-B-1.png,left,right,16172.0,20118.0
curE011a,35,xHard,1.0,exploration,3,2328,6,5,0,1,0,1300,0,504,0,1,1,0,0,0,1560,0,578,1,F-4-E-2.png,F-4-E-3.png,F-4-E-2.png,left,left,2252.0,4578.0
curE011a,35,xHard,1.0,decision,3,2816,6,2,0,4,0,430,0,1488,0,2,1,0,1,0,452,0,1614,1,F-4-E-2.png,F-4-E-3.png,F-4-E-2.png,left,left,4580.0,7394.0
curE012a,7,Easy,0.0,exploration,3,3216,6,3,2,1,0,1132,718,388,0,2,1,0,1,0,1222,798,388,1,A-4-I-1.png,O-4-B-1.png,A-4-I-1.png,right,left,1480.0,4694.0
curE012a,7,Easy,0.0,decision,3,2148,5,0,2,3,0,0,374,1224,0,2,0,1,1,0,0,438,1344,1,A-4-I-1.png,O-4-B-1.png,A-4-I-1.png,right,left,4696.0,6842.0
curE012a,8,Easy,1.0,exploration,3,2848,4,1,2,1,0,176,1588,412,0,3,1,1,1,0,176,1640,412,2,V-2-H-2.png,O-1-D-1.png,O-1-D-1.png,right,right,1512.0,4358.0
curE012a,8,Easy,1.0,decision,3,566,2,0,2,0,0,0,484,0,0,1,0,1,0,0,0,484,0,1,V-2-H-2.png,O-1-D-1.png,O-1-D-1.png,right,right,4360.0,4924.0
curE012a,9,Easy,1.0,exploration,3,2482,6,2,3,1,0,438,878,458,0,2,1,1,0,0,500,990,540,2,O-2-J-1.png,V-4-A-4.png,O-2-J-1.png,left,left,1546.0,4026.0
curE012a,9,Easy,1.0,decision,3,1134,3,1,0,2,0,526,0,546,12,1,0,0,1,0,526,0,596,0,O-2-J-1.png,V-4-A-4.png,O-2-J-1.png,left,left,4028.0,5160.0
curE012a,10,Medium,1.0,exploration,3,6418,9,1,6,2,0,472,1732,596,0,4,1,2,1,0,472,1932,680,3,V-2-B-3.png,V-1-G-2.png,V-1-G-2.png,right,right,1460.0,7876.0
curE012a,10,Medium,1.0,decision,3,1962,4,0,1,3,0,0,474,1308,0,1,0,0,1,0,0,538,1404,0,V-2-B-3.png,V-1-G-2.png,V-1-G-2.png,right,right,7878.0,9838.0
curE012a,12,Hard,0.0,exploration,3,3732,8,4,3,1,0,872,576,466,0,2,1,1,0,0,1002,694,540,2,F-3-A-2.png,F-3-G-4.png,F-3-G-4.png,left,right,1492.0,5222.0
curE012a,12,Hard,0.0,decision,3,1134,4,2,0,2,0,448,0,482,0,2,1,0,1,0,468,0,540,1,F-3-A-2.png,F-3-G-4.png,F-3-G-4.png,left,right,5224.0,6356.0
curE012a,13,Hard,1.0,exploration,3,6880,13,6,2,2,3,1178,670,1230,2232,4,2,1,1,0,1188,752,762,2,O-3-B-4.png,O-3-H-1.png,O-3-B-4.png,left,left,1512.0,8390.0
curE012a,13,Hard,1.0,decision,3,1032,3,2,0,1,0,464,0,460,0,2,1,0,1,0,464,0,460,1,O-3-B-4.png,O-3-H-1.png,O-3-B-4.png,left,left,8392.0,9422.0
curE012a,14,Hard,1.0,exploration,3,4666,8,1,5,1,1,134,1528,350,160,3,1,1,1,0,134,1734,350,2,A-1-C-3.png,A-1-D-2.png,A-1-C-3.png,left,left,1456.0,6120.0
curE012a,14,Hard,1.0,decision,3,3948,4,1,0,3,0,482,0,1066,0,1,0,0,1,0,534,0,1182,0,A-1-C-3.png,A-1-D-2.png,A-1-C-3.png,left,left,6122.0,10068.0
curE012a,16,xHard,0.0,exploration,3,2948,4,2,1,1,0,864,1156,458,0,2,1,1,0,0,906,1214,534,2,F-1-A-3.png,F-1-A-4.png,F-1-A-4.png,left,right,6452.0,9398.0
curE012a,16,xHard,0.0,decision,3,666,2,2,0,0,0,504,0,0,0,1,1,0,0,0,504,0,0,1,F-1-A-3.png,F-1-A-4.png,F-1-A-4.png,left,right,9400.0,10064.0
curE012a,17,xHard,0.0,exploration,3,5064,8,5,1,2,0,1574,288,868,0,4,3,0,1,0,1714,310,940,1,O-4-B-2.png,O-4-B-1.png,O-4-B-1.png,left,right,1444.0,6506.0
curE012a,17,xHard,0.0,decision,3,1504,4,2,0,2,0,504,0,582,0,3,1,0,2,0,556,0,618,1,O-4-B-2.png,O-4-B-1.png,O-4-B-1.png,left,right,6508.0,8010.0
curE012a,18,Hard,1.0,exploration,3,4664,9,7,1,1,0,3022,410,446,0,3,2,1,0,0,3264,410,512,2,F-3-A-2.png,F-3-G-4.png,F-3-A-2.png,left,left,1478.0,6140.0
curE012a,18,Hard,1.0,decision,3,1682,3,1,0,2,0,532,0,1068,20,1,0,0,1,0,532,0,1130,0,F-3-A-2.png,F-3-G-4.png,F-3-A-2.png,left,left,6142.0,7822.0
curE012a,22,xHard,0.0,exploration,3,2328,3,1,0,2,0,204,0,420,0,1,1,0,0,0,204,0,460,1,F-2-G-3.png,F-2-G-1.png,F-2-G-3.png,right,left,1466.0,3792.0
curE012a,22,xHard,0.0,decision,3,3666,7,0,1,5,1,0,284,2054,660,1,0,0,1,0,0,310,2260,0,F-2-G-3.png,F-2-G-1.png,F-2-G-3.png,right,left,3794.0,7458.0
curE012a,25,xHard,1.0,exploration,3,2332,6,5,0,1,0,882,0,902,0,1,1,0,0,0,1166,0,976,1,A-3-E-1.png,A-3-E-2.png,A-3-E-2.png,right,right,1474.0,3920.0
curE012a,25,xHard,1.0,decision,3,1498,4,1,0,3,0,436,0,828,0,1,0,0,1,0,534,0,954,0,A-3-E-1.png,A-3-E-2.png,A-3-E-2.png,right,right,3922.0,4586.0
curE012a,26,xHard,0.0,exploration,3,2448,7,6,0,1,0,1086,0,384,0,1,1,0,0,0,1286,0,412,1,O-1-D-2.png,O-1-D-1.png,O-1-D-1.png,left,right,1518.0,4316.0
curE012a,26,xHard,0.0,decision,3,666,2,0,2,0,0,0,486,0,0,1,0,1,0,0,0,486,0,1,O-1-D-2.png,O-1-D-1.png,O-1-D-1.png,left,right,4318.0,11130.0
curE012a,28,Hard,1.0,exploration,3,9496,17,4,12,1,0,2558,2566,466,0,3,2,1,0,0,2674,3116,540,2,F-3-A-1.png,F-3-H-3.png,F-3-A-1.png,left,left,2078.0,5858.0
curE012a,28,Hard,1.0,decision,3,6098,8,0,0,8,0,0,0,1162,0,1,0,0,1,0,0,0,1454,0,F-3-A-1.png,F-3-H-3.png,F-3-A-1.png,left,left,5860.0,8174.0
curE012a,29,Hard,1.0,exploration,3,3782,6,3,2,1,0,1102,638,414,0,2,1,1,0,0,1244,726,460,2,V-4-G-3.png,V-4-F-1.png,V-4-G-3.png,left,left,1494.0,4190.0
curE012a,29,Hard,1.0,decision,3,2316,3,1,0,2,0,160,0,950,0,1,0,0,1,0,192,0,1032,0,V-4-G-3.png,V-4-F-1.png,V-4-G-3.png,left,left,4192.0,5706.0
curE012a,33,xHard,1.0,exploration,3,5310,12,7,3,2,0,2378,1342,412,0,4,2,1,1,0,2676,1492,482,2,A-1-D-1.png,A-1-D-2.png,A-1-D-2.png,right,right,1498.0,4012.0
curE012a,33,xHard,1.0,decision,3,6166,4,0,0,4,0,0,0,1122,0,1,0,0,1,0,0,0,1266,0,A-1-D-1.png,A-1-D-2.png,A-1-D-2.png,right,right,4014.0,5512.0
curE012a,34,xHard,0.0,exploration,3,2516,2,2,0,0,0,778,0,0,0,1,1,0,0,0,826,0,0,1,V-4-F-1.png,V-4-F-2.png,V-4-F-2.png,left,right,10112.0,27068.0
curE012a,34,xHard,0.0,decision,3,1500,5,0,1,4,0,0,436,674,0,2,0,1,1,0,0,436,834,1,V-4-F-1.png,V-4-F-2.png,V-4-F-2.png,left,right,27070.0,28084.0
curE012a,38,Hard,0.0,exploration,3,2332,7,2,2,3,0,446,450,562,0,3,1,1,1,0,486,460,684,2,F-3-A-2.png,F-3-H-3.png,F-3-H-3.png,left,right,1480.0,16040.0
curE012a,38,Hard,0.0,decision,3,1318,3,1,0,2,0,532,0,722,8,1,0,0,1,0,532,0,778,0,F-3-A-2.png,F-3-H-3.png,F-3-H-3.png,left,right,16042.0,17940.0
curE012a,41,Hard,1.0,exploration,3,9396,17,11,3,3,0,2720,878,474,0,5,1,2,2,0,3218,932,226,3,F-3-H-3.png,F-3-A-1.png,F-3-A-1.png,right,right,1664.0,3994.0
curE012a,41,Hard,1.0,decision,3,2334,4,1,0,3,0,284,0,1590,12,2,1,0,1,0,284,0,1686,1,F-3-H-3.png,F-3-A-1.png,F-3-A-1.png,right,right,3996.0,5676.0
curE012a,42,xHard,0.0,exploration,3,2332,5,1,1,3,0,246,294,1068,0,2,1,0,1,0,246,370,1192,1,A-4-I-2.png,A-4-I-1.png,A-4-I-1.png,left,right,1500.0,4708.0
curE012a,42,xHard,0.0,decision,3,1682,3,1,1,1,0,334,312,542,0,3,1,1,1,0,334,312,542,2,A-4-I-2.png,A-4-I-1.png,A-4-I-1.png,left,right,4710.0,14156.0
curE012a,43,xHard,1.0,exploration,3,3210,7,3,3,1,0,1284,788,540,0,2,1,1,0,0,1348,980,604,2,V-4-F-1.png,V-4-F-2.png,V-4-F-2.png,right,right,8560.0,16272.0
curE012a,43,xHard,1.0,decision,3,9448,8,1,1,5,1,154,2052,1436,20,3,0,1,2,0,274,1912,1622,1,V-4-F-1.png,V-4-F-2.png,V-4-F-2.png,right,right,16274.0,23420.0
curE012a,44,xHard,1.0,exploration,3,7714,10,5,3,2,0,1768,1416,396,0,4,2,1,1,0,1912,1516,478,2,O-3-H-1.png,O-3-H-2.png,O-3-H-1.png,left,left,3662.0,8376.0
curE012a,44,xHard,1.0,decision,3,7148,16,0,0,16,0,0,0,4942,0,1,0,0,1,0,0,0,5554,0,O-3-H-1.png,O-3-H-2.png,O-3-H-1.png,left,left,8378.0,10724.0
curE012a,45,xHard,0.0,exploration,3,4716,10,2,3,4,1,384,1586,1620,176,3,1,1,1,0,444,1768,1850,2,A-2-F-3.png,A-2-F-4.png,A-2-F-4.png,left,right,1262.0,8374.0
curE012a,45,xHard,0.0,decision,3,2348,5,2,0,3,0,642,0,1038,0,2,1,0,1,0,726,0,1172,0,A-2-F-3.png,A-2-F-4.png,A-2-F-4.png,left,right,8376.0,10922.0
curE013a,7,Easy,0.0,exploration,3,5596,14,5,6,2,1,1700,2040,428,164,6,2,3,1,0,1872,2254,502,3,O-2-H-3.png,F-4-E-4.png,F-4-E-4.png,left,right,1262.0,6856.0
curE013a,7,Easy,0.0,decision,3,1084,3,1,0,2,0,532,0,518,6,1,0,0,1,0,532,0,546,0,O-2-H-3.png,F-4-E-4.png,F-4-E-4.png,left,right,6858.0,7940.0
curE013a,8,Easy,0.0,exploration,3,19626,29,8,20,1,0,2758,6398,436,0,9,4,5,0,0,2996,7224,502,5,A-2-F-4.png,V-1-B-3.png,V-1-B-3.png,left,right,1460.0,21084.0
curE013a,8,Easy,0.0,decision,3,1050,3,1,0,2,0,528,0,480,10,1,0,0,1,0,528,0,512,0,A-2-F-4.png,V-1-B-3.png,V-1-B-3.png,left,right,21086.0,22134.0
curE013a,10,Easy,1.0,exploration,3,4782,14,4,6,3,1,1192,1618,624,102,6,2,3,1,0,1324,1758,386,3,O-1-D-2.png,A-3-E-1.png,O-1-D-2.png,left,left,1456.0,6236.0
curE013a,10,Easy,1.0,decision,3,1282,3,1,0,2,0,526,0,668,10,1,0,0,1,0,526,0,746,0,O-1-D-2.png,A-3-E-1.png,O-1-D-2.png,left,left,6238.0,7518.0
curE013a,11,Easy,0.0,exploration,3,6376,15,6,8,1,0,1470,2944,490,0,5,3,2,0,0,1668,3238,532,4,F-2-G-2.png,A-1-I-4.png,A-1-I-4.png,left,right,1434.0,7808.0
curE013a,11,Easy,0.0,decision,3,2000,6,1,0,5,0,472,0,1140,0,1,0,0,1,0,540,0,1442,0,F-2-G-2.png,A-1-I-4.png,A-1-I-4.png,left,right,7810.0,9808.0
curE013a,12,Easy,1.0,exploration,3,9348,22,8,11,2,1,2074,4718,404,136,9,3,5,1,0,2324,5054,470,4,A-2-F-1.png,F-1-A-3.png,F-1-A-3.png,right,right,1574.0,10920.0
curE013a,12,Easy,1.0,decision,3,1882,3,1,1,1,0,322,462,654,0,3,1,1,1,0,322,462,654,2,A-2-F-1.png,F-1-A-3.png,F-1-A-3.png,right,right,10922.0,12802.0
curE013a,13,Easy,0.0,exploration,3,3112,7,4,2,1,0,846,704,478,0,2,1,1,0,0,1014,768,536,1,A-3-E-2.png,V-2-H-2.png,A-3-E-2.png,right,left,1464.0,4574.0
curE013a,13,Easy,0.0,decision,3,1148,4,0,2,2,0,0,426,482,0,2,0,1,1,0,0,492,552,1,A-3-E-2.png,V-2-H-2.png,A-3-E-2.png,right,left,4576.0,5722.0
curE013a,14,Easy,0.0,exploration,3,7976,12,5,6,1,0,1166,2170,462,0,4,2,2,0,0,1412,2444,532,2,V-1-B-3.png,O-2-G-4.png,O-2-G-4.png,left,right,1440.0,9414.0
curE013a,14,Easy,0.0,decision,3,1250,4,1,0,3,0,480,0,568,0,1,0,0,1,0,534,0,706,0,V-1-B-3.png,O-2-G-4.png,O-2-G-4.png,left,right,9416.0,10664.0
curE013a,16,Easy,1.0,exploration,3,6094,15,8,6,1,0,2386,974,288,0,7,3,3,1,0,2646,1150,288,4,A-2-F-2.png,F-3-G-4.png,A-2-F-2.png,left,left,11362.0,17454.0
curE013a,16,Easy,1.0,decision,3,2666,6,2,0,3,1,946,0,1002,198,3,1,0,2,0,436,0,1072,1,A-2-F-2.png,F-3-G-4.png,A-2-F-2.png,left,left,17456.0,20120.0
curE013a,17,Easy,0.0,exploration,3,4298,11,5,5,1,0,2186,752,482,0,6,3,3,0,0,2336,840,528,4,O-4-B-1.png,A-4-I-2.png,A-4-I-2.png,left,right,1446.0,5742.0
curE013a,17,Easy,0.0,decision,3,1066,3,1,0,2,0,540,0,450,8,1,0,0,1,0,540,0,518,0,O-4-B-1.png,A-4-I-2.png,A-4-I-2.png,left,right,5744.0,6808.0
curE013a,20,Easy,1.0,exploration,3,5980,13,6,4,2,1,2656,1424,418,160,7,3,3,1,0,2720,1504,482,3,V-3-B-1.png,F-3-H-3.png,V-3-B-1.png,left,left,1456.0,7434.0
curE013a,20,Easy,1.0,decision,3,7008,9,2,0,7,0,420,0,3238,0,3,1,0,2,0,482,0,3460,1,V-3-B-1.png,F-3-H-3.png,V-3-B-1.png,left,left,7436.0,14442.0
curE013a,21,Medium,0.0,exploration,3,14944,27,21,4,1,1,6046,1030,474,142,4,2,2,0,0,7130,1184,530,2,O-1-I-4.png,O-3-G-3.png,O-3-G-3.png,left,right,1480.0,16422.0
curE013a,21,Medium,0.0,decision,3,1182,3,1,0,2,0,428,0,372,0,1,0,0,1,0,520,0,510,0,O-1-I-4.png,O-3-G-3.png,O-3-G-3.png,left,right,16424.0,17604.0
